name,song,lyric,type
Coldplay,Miracles (Someone Special),My father said never give up son Just look how good Cassius become Muhammad. Mahatma. and Nelson Not scared to be strong  "What if they say I'm no good? What if they say "Get out of here. kid. You got no future?"  Now you could run and just say they're right No. I'll never be no one in my whole life Or you could turn and say. "No. wait. they're wrong" And get to keep on dancing all life long  My father said never give up son Just look what Amelia and Joan done Oh Rosa. Teresa their war won Not scared to be strong  Now you could run and just say they're right No I'll never be no one in my whole life Or you could turn and say no wait. they're wrong And get to keep on dancing all life long  Yeah you could be someone special You've got bright in your brains and lightning in your veins You'll go higher than they've ever gone In you I see someone special You've got fire in your eyes and when you realize you'll go further than we've ever gone Just turn it on  Look I paid my intuition I couldn't afford tuition My funds was insufficient. it felt like I'm in prison Until I realized I had to set my mind free I was trusting statistics more than I trust me Get a degree. good job. 401k. but I'm trying to turn k's to m'. what does it take? And maybe I could be the new Ali of music prolly Instead of doing it just as a hobby like these boys told me to I guess you either watch the show or you show and prove Prove it to them or you prove it to yourself  but honestly it's better if you do it for yourself Never complacent till we hit the oasis One life don't waste it feel my heart races. success I taste it. ah We on the verge of getting every single thing that we deserve  Yeah you could be someone special You've got fire in your eyes I see heaven inside you'll go further than we've ever gone In you I see someone special You've got bright in your brains you can break through those chains you'll go higher than we've ever gone Just turn it on  In you I see someone special Don't go to war with yourself Just turn. just turn. just turn it on and you can't go wrong
Coldplay,Up&Up,Fixing up a car to drive in it again Searching for the water. hoping for the rain Up and up. up and up Down upon the canvas. working meal to meal Waiting for a chance to pick your orange field Up and up. up and up See a pearl form. a diamond in the rough See a bird soaring high above the flood It's in your blood. It's in your blood Underneath the storm an umbrella is saying Sitting with the poison takes away the pain Up and up. up and up. it's saying  We're gonna get it. get it together right now Gonna get it. get it together somehow Gonna get it. get it together and flower Oh-oh-oh-oh-oh-oh We're gonna get it. get it together I know Gonna get it. get it together and flow Gonna get it. get it together and go Up. and up. and up  Lying in the gutter. aiming for the moon Trying to empty out the ocean with a spoon Up and up. up and up How come people suffer? How come people part? How come people struggle? How come people break your heart? Break your heart? Yes I wanna grow. yes I want to feel Yes I wanna know. show me how to heal it up Heal it up See the forest there in every seed Angels in the marble waiting to be freed Just need love. Just need love When the going is rough. saying  We're gonna get it. get it together right now Gonna get it. get it together somehow Gonna get it. get it together and flower Oh-oh-oh-oh-oh-oh We're gonna get it. get it together I know Gonna get it. get it together and flow Gonna get it. get it together and go  And you can say what is. or fight for it Close your mind or take a risk You can say it's mine and clench your fist Or see each sunrise as a gift   We're gonna get it. get it together right now Gonna get it. get it together somehow Gonna get it. get it together and flower Oh-oh-oh-oh-oh-oh We're gonna get it. get it together I know Gonna get it. get it together and flow Gonna get it. get it together and go Up. and up. and We're gonna get it. get it together right now Gonna get it. get it together somehow Gonna get it. get it together and flower Oh-oh-oh-oh-oh-oh We're gonna get it. get it together I know Gonna get it. get it together and flow Gonna get it. get it together and go Up. and up. and up   Oh-oh-oh Oh-oh. whoa. oh Oh-oh-oh Oh-oh. whoa. oh  Fixing up a car to drive in it again When you're in pain. when you think you've had enough Don't ever give up Don't ever give up  Believe in love...
Coldplay,Hypnotised,Been rusting in the rubble Running to a faint Need a brand new coat of paint Found myself in trouble Thinking about what ain't Never gonna be a saint  Saying float like an eagle Fall like the rain Pouring to put out the pain Oh again and again  Now I'm hyp. hypnotised Yeah I trip. when I look in your eyes Oh I'm hyp. hypnotized Yeah I slip and I'm mesmerized  It's easy to be lethal I'm learning from the news It's a guidebook for the blues Saying it's the very same steeple People want to choose They just see it from different views  And threading the needle Fixing my flame Oh now I'm moved to exclaim Oh again. and again  How I'm hyp. hypnotised Yeah I trip. when I look in your eyes Oh I'm hyp. hypnotized Yeah I lift and I'm mesmerized  Oh again. and again Oh I'm hyp. hypnotised Yeah I lift to a permanent high Oh I'm hyp. hypnotised It was dark Now it's sunrise
Coldplay,Arabesque,I could be you. you could be me Two raindrops in the same sea You could be me. I could be you Two angles of the same view And we share the same blood   Comme deux gouttes d'eau On se ressemble Comme provenant de la meme mere Comme deux ruisseaux (You could be me) Qui se rassemblent (I could be you) Pour faire les grandes rivieres And we share the same blood Yeah. we share the same blood   And we share the same blood Yeah. we share the same blood  Music is the weapon. music is the weapon of the future Music is the weapon. music is the weapon of the future Music is the weapon. music is the weapon of the future  Same fucking blood Same fucking blood
Coldplay,Trouble,Oh no. I see A spider web is tangled up with me And I lost my head And thought of all the stupid things I'd said  Oh no. what's this? A spider web. and I'm caught in the middle So I turned to run And thought of all the stupid things I'd done  And I. I never meant to cause you trouble And I. I never meant to do you wrong And I. well. if I ever caused you trouble And oh no. I never meant to do you harm  Oh no. I see A spider web. and it's me in the middle So I twist and turn But here am I in my little bubble  Singing out. I never meant to cause you trouble I never meant to do you wrong And I. well. if I ever caused you trouble Oh no. I never meant to do you harm  They spun a web for me They spun a web for me They spun a web for me
Coldplay,Sparks,Did I drive you away? I know what you'll say You say. "Oh. sing one you know" But I promise you this I'll always look out for you Yeah. that's what I'll do  I say. oh I say. oh  My heart is yours It's you that I hold on to Yeah. that's what I do And I know I was wrong But I won't let you down Oh yeah. oh yeah. oh yeah. I will. yes I will  I said. oh I cry. oh  Yeah. I saw sparks Yeah. I saw sparks And I saw sparks Yeah. I saw sparks Sing it out  La. la. la. la. oh... La. la. la. la. oh... La. la. la. la. oh... La. la. la. la. oh...
Coldplay,Ink,Got a tattoo that said "together thru life" Carved in your name with my pocket knife And you wonder when you wake up. will it be alright? Ooooh ooh Feels like there's something broken inside  All I know All I know Is that I'm lost Whenever you go All I know Is that I love you so So much that it hurts  Got a tattoo and the pain's alright. oooh oooh Just wanted a way of keeping you inside (Ooooh ooh)  All I know All I know Is that I'm lost In your fire below All I know Is that I love you so So much that it hurts  I see the road begin to climb I see your stars begin to shine I see your colors And I'm dying of thirst All I know is that I love you so So much that it hurts (Oh yeah yeah yeah) So much that it hurts So much that it hurts
Coldplay,Champion of the World,Gi nwa nke chukwu. gini ka ina ekwu N'ihi ihe nile Nke chukwu mere  I tried my best to be just like The other boys in school I tried my best to get it right And died at every duel This mountainside is suicide This dream will never work Still the sign upon my headstone. write "A champion of the world"  Oh oh-oh Oh oh-oh-oh oh oh  I tried my best to stay alight Fly like a firework I tried my best at taking flight But my rocket ship reversed Oh. referee. don't stop the fight Everyone can see I'm hurt But I'll stand before conquistadors Till I'm champion of the world  (When I sail) And when I sail I'm sailing west (Know I might fail) Knowing I might fail But still I'm hoping for the best (In my dreams) And in my dreams Onto my chest She'll pin the colours and say "I wandered the whole wide world but Baby. you're the best"  Lo lo-lo-lo lo oh Ee-yo-ee-yo-ee-yo-ee-yeah Lo lo-lo-lo lo  So I'm flying on my bicycle Heading upwards from the Earth I am jumping with no parachute Out into the universe I have E.T. on my bicycle Because giving up won't work Now I'm riding on my rocketship And I'm champion of the world
Coldplay,In My Place,In my place. in my place Were lines that I couldn't change I was lost. oh yeah I was lost. I was lost Crossed lines I shouldn't have crossed I was lost. oh yeah  Yeah. how long must you wait for it? Yeah. how long must you pay for it? Yeah. how long must you wait for it? For it  I was scared. I was scared Tired and underprepared But I wait for it And if you go. if you go And leave me down here on my own Then I'll wait for you. yeah  Yeah. how long must you wait for it? Yeah. how long must you pay for it? Yeah. how long must you wait for it? For it  Sing it please. please. please Come back. come sing to me To me. me Come on and sing it out Now. now Come on and sing it out To me. me Come back. come sing it  In my place. in my place Were lines that I couldn't change I was lost. oh yeah Oh. yeah
Coldplay,Midnight,In the darkness before the dawn In the swirling of the storm When I'm rolling with the punches and hope is gone Leave a light. a light on  Millions of miles from home In the swirling swimming on When I'm rolling with the thunder But bleed from thorns Leave a light. a light on Leave a light. a light on  Leave a light. a light on Leave a light. a light on  In the darkness before the dawn In the darkness before the dawn Leave a light. a light on Leave a light. a light on
