name,song,lyric,type
M.I.A.,Can See Can Do,Checking on cracked phones. staying up together 'till dawn Does it make a difference if we all become the same pawn? Looking back at history. yeah. all the things that it's shown Some things are just do. and some things are just don't  Can see. can do. can see. can do. can you? Can we get past history? Wanna make a future with you Can see. can do. can see. can do. can you? Can we get past history? Wanna make a future with you  There's only a few things that I really really get Yeah. you know. I'm sure about that There's only a few things that can knock me off my track Yeah. cause I'm sure about that There's only a few things that I really. really get Yeah. you know. I'm sure about that There's only a few things that can knock me off my track Yeah. cause I'm sure about that  I keep it going like it's never enough Chasing the masses and the things above Some people see planes. some people see drones Some people see a doom. some people see domes  Can see. can do. can see. can do. can you? Can we get past history? Wanna make a future with you Can see. can do. can see. can do. can you? Can we get past history? Wanna make a future with you  I keep my shoulders up. my head all wrapped up Circumstances. it makes my mind fucked up I keep it cool when things are hot. act up I stay on it. on point. they can't catch up  Can see. can do. can see. can do. can you? Can we get past history? Wanna make a future with you Can see. can do. can see. can do. can you? Can we get past history? Wanna make a future with you  (Na-na-na-nana-nanana) (Na-na-na-nana-nanana) (Na-na-na-nana-nanana) (Na-na-na-nana-nanana)  Bring loads. I got two roads--one: privacy. two: piracy Stay on the DL. don't wanna get caught. in 'n' out at the VS P.S.. do you wanna drink beers? Heineken Black. Sonnen. that's what we do. yes Brought what? Side to side. but nothing spill. ust a bit on my shoelace  Can see. can do. can see. can do. can you? Can we get past history? Wanna make a future with you Can see. can do. can see. can do. can you? Can we get past history? Wanna make a future with you  (Na-na-na-nana-nanana) (Na-na-na-nana-nanana) (Na-na-na-nana-nanana) (Na-na-na-nana-nanana)
M.I.A.,Illy Girl (Vicki Leekx),Shirts. tops. tees. I'm always in tight jeans I know Billie Jean. I know Bruce Springsteen I know Palestine and Mujahideen Playin' Tekken on the weekend. eating mangosteen  'Lean-mean-machine' kinda stream with my team I'm from England. from Mitcham near Cheam Have you heard my dream? Even Martin Luther's keen So I put it down on my track. explain what it means  I'm not talking about getting it for free I'm talking about making it free-er
M.I.A.,Reload,Okay. reload [?] like Al Pacino Okay. reload Like Scarface. Al Pacino  You got some nerve talking shit about me When you ain't done fuck all Yeah. yeah. do the time now This time I'm coming out on my parole Had your time with the Bentley. the gold The yoga. Prada. bling-bling's gone Nuttin' goin' on but the rent [?] life-forsaken bread and bacon I caught you [?] I spit on the ground You don't know? Had to be on the ground [?] fuck that cause you got no backbone  Okay reload. coming at you like Al Pacino Is you down? Gonna get you for one more round Okay reload. coming at you like Al Pacino Is you down? Gonna get you for one more round  Much too young Too heavy and fell in far too deep Okay. cocaine now! Ganja. Rizla. sensimilia Dodgin' Feds on the bus. life ain't fair Let me see what you've got on Yeah. yeah. tracksuits. still got your hoodie on 'Member that girl that you called "loose"? Yeah. last week I saw her working in Boots I know. I know she ain't got nothing on me She ain't got the goods  Is you down for one more round? It's okay. I feel good Is you down for one more round? Well that's okay. your shit's tired anyway  Okay reload. coming at you like Al Pacino Is you down? Gonna get you for one more round  You got your head switched You gave into me. bureaucratic Yeah. yeah I'm a heart breaker What happened to you. aren't you thoroughbred? I want Public Enemy back Chuck D. Flava. and Professor Griff Who gon' come save us? Had to fight back the pop-stars bullshit  Okay reload. coming at you like Al Pacino Is you down? Gonna get you for one more round Well that's okay. your shit's tired anyway Is you down? Gonna get you for one more round  Catch yourself insane. then it get me 'Nuff of them men. try take liberties I've got the back bone. don't need yours 'Nuff of them deals say. "Oh no. go!" Meow. meow. pussycat turned tiger If you don't know it goes. "Rawr. rawr!" More bounce in the ounce than gunpowder Make you play position. defender
M.I.A.,Goals,One  When we come through we fly as fuck though I can mess with you but what for (hey) If I play with you it'll be a draw Match made in heaven. who's keeping score? Everywhere. every door there's nowhere where we won't go Every step. every blow we're always going to get goals Relationship goals are you and me Fighting H-A-T-E with L-O-V-E  Ride of your life. better bring your GoPro (bring your GoPro. man) Don't need no pros 'cause we're gonna go slow (we don't need them hoes) Love is the answer. what's the question? I don't know (no one knows) Staring at the wall and I'm waiting for the call  (You said) Pick up your receiver. I'll make you a believer (call it) Pick up your receiver (go ahead and call) (You said) Pick up your receiver. I'll make you a believer Pick up your receiver (leave yours on the ground I walk on)  It started when you asked me. "What are those?" I looked at you and I was glad you don't know I started walking by and it was special That little dance you did was the best show I drove to the store when my fuel's low (bang. bang) I'm still heading somewhere and it feels raw Baby. when we play it'll be a draw A match made in heaven. who's keeping score? (kick out)  Ride of your life better bring your GoPro (you know though) Don't need no pros 'cause we're gonna go slow Love is the answer. what's the question? I don't know Staring at the wall and I'm waiting for the call  (You said) Pick up your receiver. I'll make you a believer (call it) Pick up your receiver (You said) Pick up your receiver. I'll make you a believer Pick up your receiver (leave yours on the ground I walk on)  Would you. cry me a river. cry me a river (will you) Would you let me flow or set me on fire Gonna need you more like the ground I wear (liquid fire) We can make a pair like breath and the air Go to the top or be low Tastes better than any combo Xs and Os playing tic-tac-toe (tic-tac-toe) We best friends. I guess so (guess so)  (You said) Pick up your receiver. I'll make you a believer Pick up your receiver (bah. bah. bah. bah. bah) (You said) Pick up your receiver. I'll make you a believer (come on) Pick up your receiver (leave yours on the ground I walk on) (You said) Pick up your receiver. I'll make you a believer Pick up your receiver (oh. oh. oh. oh. oh) (You said) Pick up your receiver. I'll make you a believer Pick up your receiver (oh. oh. oh. oh. oh) (You said) Pick up your receiver. I'll make you a believer Pick up your receiver (oh. oh. oh. oh. oh) (You said) Pick up your receiver. I'll make you a believer Pick up your receiver (oh. oh. oh. oh. oh)
M.I.A.,It Iz What It Iz,I'm here to paint what's written on ya face Cuz these are the days we are loosing our ways To find better ways to say what nobody says  Cuz we're living on the edge and my motorcycles speeding It iz what it iz and this is how I'm feeling We're living on the edge and my motorcycles speeding It iz what it iz and this is how I'm feeling Today a a a aa aaa It iz what it iz shorty Today a a a aa aaa It iz what it iz shorty  I get affected. but I affect a lot more They all got issues but I got a bit more I put it in boxes and I put it in a store I hope you really like it I can do you some more  Yeah I'm gonna say something even if you think it's nothing Cuz one day you are gonna say that today was bumping Yeah I'm gonna say something even if you think it's nothing Cuz one day you are gonna say that today was bumping  Cuz we're living on the edge and my motorcycles speeding It iz what it iz and this is how I'm feeling We're living on the edge and my motorcycles speeding It iz what it iz and this is how I'm feeling Today a a a aa aaa It iz what it iz shorty Today a a a aa aaa It iz what it iz shorty  Maybe it's just us or maybe it's just me We can have discussions while we are playing wii Maybe it's just us or maybe it's just me We can have discussions while we are playing wii  We're living on the edge and my motorcycles speeding It iz what it iz and this is how I'm feeling We're living on the edge and my motorcycles speeding It iz what it iz and this is how I'm feeling
M.I.A.,Let Me Hump You,Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back  To the end I'll be your start I'll fix your bleeding heart I'll fix your rum in a glass I'll fix that girl in the past I can bring change you can believe in You can bring change so you can move in I'm all clean so you can see in My life is where you fit in  Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back  Rock it. rock it to the stars Rock it. rock it to the space Rock it. rock it to the bar I'll get you off your fucking face If you act like you're too fast Stop walking through the broken glass So just try and have a blast Try to act like you got class Walk it. walk it to your car Ride it to the other bar Work it. work it on that ass Take it. take it to the house  Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back Baby all you gotta do is Let me hump you. let me hump you. baby. from the back All day Let me hump you. let me hump you. baby. from the back
M.I.A.,Believer,There's main steam With the main dreams But waterfalls start with a little stream Even Kubrick started with a small scene Before it became The Shining If you're coming from the hood work on getting knowledge If you're from the front then you wanna survive I didn't choose the battles but the battles chose me When the bullet first hit my cousin Willsie I been in the game now 5.3 Lil shorty but got shorties after me I stay humble cause the shit I've seen Cause I already know there's only one me  I really would like see the star shine But the light getting covered up in hard time Oh. oooh. I need to let loose And the water ran dry. fill it up with juice Oh. they need a believer  There's no mean and there's more mean Every tree started with a little bean Everything you go through at 17 Will it still count at 70? If I'm coming from the streets then I'm getting money But my deeds in the bank are worth plenty I didn't choose the music but the music chose me The art of hitting your speakers making it bleed I've been thinking about what effects me And the will to survive is always in me Every glass of water grows what I be And every glass of liquor gets me tipsy  I really would like see the star shine But the life getting covered up in hard time Oh. oooh. I need to let loose And the water ran dry. fill it up with juice Oh. they need a believer  It's about people. not money Light up parliament. turn a car key I could be a genius. you could be a cheat It's a thin line. I'm fucking with it I didn't choose the struggle but the struggle chose me I'm bouncing on the rubble permanently I'm cut from the cloth that you ain't made me Driving down the alley these cats know me If it's not cool. then we bring heat If there's no heat then it's discreet If it's got your feet then. it's on N.E.E.T Anything on N.E.E.T. has got that beat  I really would like see the star shine But the life getting covered up in hard time Oh. oooh. I need to let loose And the water ran dry. fill it up with juice Oh. they need a believer
M.I.A.,The World,We choose the right format We leak the information to the public And we defend ourselves against inevitable legal and political attacks Vicki Leekx. leak me  (The world. the-the-the world) I-I-I-It's the music  M.I.A. state to state I got people on my case I got words from my speakers And my speakers on some crates I know too much real for me to be fake You can fuck with this. fuckers. but you can never take  Imitators. stay away! While I sleep. they try to take Yeah. they like what I'm eating and they want my piece of cake (x2)  (Ooh. we can load this! Ooh. we can load that!)  The world. the people. you and me. may not do
M.I.A.,O... Saya,O. saya O. saya O. saya O. saya O. saya O. saya O. saya O. saya They can't touch me. we break off Run so fast they can't even touch me Been that gypsy Touch me. I'll show you gypsy my zig zag quickly  Pick up that pack on my journey Don't suddenly start to follow me I am in a luck. some days they suck When we live by the buck. we get for the family  One day I wanna be a star So I get to hang in a bar I'll go to Vegas with the playas Just to forget my scars  Ek. do. teen. char. panch. cheh. saath Aat. nau. das. gyarah. barah. terah  Street shops have made me shifty Like a ninja with speed I am nifty I hope I live till I am fifty See my city go from gritty to pretty  O. saya O. saya O. saya O. saya O. saya O. saya O. saya O. saya  Don't start to follow me To hang in a bar I wanna be a star Pick up that pack on my journey Don't start to follow me Wanna be a star  O. saya Pick up that pack on my journey O. saya Start to follow me O. saya  Ek. do. teen. char. panch. cheh. saath Aat. nau. das. gyarah. barah. terah
M.I.A.,Tamil Beat Munchi,Got myself a calling card. America is free! It's 10 cents a minute after 59. free 30 minutes spent on calling baby daddy I got 10 spent of haters with the lawyers after me 10 by my rapper friend called Nicki I had 9 left for somebody to talk to me  With a bad bitch that came from Sri Lanka
M.I.A.,27,Said you're all mouth and no brains. all rockstars go to heaven You said you'll be dead at 27. when we drunk in a English tavern The owner poured you the Bourbon. and you drunk yourself so rotten He got so rich he bought a Bentley. and moved himself to Devon  You started dirty dancing. and you bartended a dozen I took you to the clinic. to get you clean but you couldn't Said in 2 days you're 27. and and your destiny was comin' And your papa passed so sudden. and left you with a little somethin'  You blew that money on a mountain of drugs. and staged your self a bed in A month later when I popped in. you're still high but the winter set in I bought you a coffee and a muffin. and you quoted me some Lenin I wished I was that clever. but that's what kept me coming Your friendship did mean somethin'. but you left me for nothin' When I left. you befriended a rope. and I found you both were hanging
M.I.A.,Listen Up,(Listen up. listen up. listen up) All I ever talk about is my fresh way Excuse me. what's the problem here What about you can't hear the words I say Excuse me. what's the problem here What about you can't hear all the words I say If you listen up. you can hear me all day All I ever talk about is keeping fresh way Keeping my sway. keeping my A A-A-A. I sway all day  You can come on your own or you can have a crew You can step up like a man and I'll dance with you You can thank me later or have an attitude If you don't feel me now. you'll never feel me. boo  Excuse me. what's the problem here What about me that you can't seem to hear If you listen up. you can hear me all day All I ever talk about is keeping fresh way All I ever talk about is my fresh way All I ever talk about is my fresh way All I ever talk about is my fresh way All I ever talk about is my fresh sway Sway. sway. sway all day Sway. sway. sway. sway. sway. all fucking day All I talk about is my fresh ish. is my fresh ish Is my fresh ish. is my fresh ish Is my ish. is my ish. is my ish Is my ish. is my fresh ish Excuse me. what's the problem here What about me that you can't seem to hear If you listen up. you can hear me all day All I ever talk about is keeping fresh way All I ever talk about is my fresh way All I ever talk about is my fresh way All I ever talk about is my fresh way All I ever talk about is my fresh sway Sway. sway. sway all day Sway. sway. sway. sway. sway. all fucking day All I talk about is my fresh ish. is my fresh ish Is my fresh ish. is my fresh ish Is my ish. is my ish. is my ish Is my ish. is my fresh ish
M.I.A.,Gen -N-E-Y,You think you're bad You think you're so fucking cool Generation N-E-Y. we're already dead If you don't give a fuck then I don't give a damn But down with the scene that makes it so numb  I'm in the parking lot there's not a lot I've got Some pig on a Harley trying to sell me pot I come and shut the doors their tinted glass door Another stupid chore as I'm on the wet floor  You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me  Show me. buy me. tune me. ship me. tell me. wind me. store me You can have my money but you can't have me Here's my money give me shit I don't need To me what you say I need is just so unnecessary  You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me  You think you're bad You think you're so fucking cool Generation N E Y we're already dead If you don't give a fuck then I don't give a damn But down with the scene that makes it so numb You think you're bad You think you're so fucking cool Generation N E Y we're already dead If you don't give a fuck then I don't give a damn But down with the scene that makes it so numb  Gas stop party shop any kind of cake shop Gold shop cheese shop any kind of clothes shop Alkie pop pizza pop any kind of pill shop You could bring me anything but nothing's really gonna top Gas stop party shop any kind of cake shop Gold shop cheese shop any kind of clothes shop Alkie pop pizza pop any kind of pill shop You could bring me anything but nothing's really gonna top  You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me  Show me. buy me. tune me. ship me. tell me. wind me. store me You can have my money but you can't have me Here's my money give me shit I don't need To me what you say I need is just so unnecessary  You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me You can have my money but you can't have me
M.I.A.,M.I.A.,You can watch TV and watch the media President Bush doing takeover Kate Moss in ads for mascara All my youth the young offender The bill payers. the drug dealers Girls who are magazine covers The part-time jobbers at the call center No career plans 'cause you won't go far Put away change for Ibiza and Check your credit on your new Nokia  You can be a follower. but who's your leader? Break the cycle or it will kill ya' You can be a follower. but who's your leader? Break the cycle or it will kill ya'  You leader. you lead can't. do what you do now What really good that can happen to you? You leader. you lead can't. do what you do now What really good that can happen to you?  You're prime minister to your employer Ego lovers need more power The trendsetters make things better Don't sell out to be product pushers The gyro casher and baby makers Try something new cause it ain't over All poor people from all over Lottery's got a rollover  You can be a follower. but who's your leader? Break the cycle or it will kill ya' You can be a follower. but who's your leader? Break the cycle or it will kill ya'  You leader. you lead can't. do what you do now What really good that can happen to you? You leader. you lead can't. do what you do now What really good that can happen to you?  It's rough in here. but it's rougher out there Try'na get up out it. I need to get paid I feel a type of way try'na talk anarchy But why should I obey when they don't check me? It's rough in here. but it's rougher out there Try'na get up out it. I need to get paid I feel a type of way try'na talk anarchy But why should I obey when they don't check me?  It's rough in here. but it's rougher out there Try'na get up out here. I need to get paid Hmm. hmm-mm-mm. hmm-mm-mm. anarchy Uhh. uhh-uh-uh. uh-uh they don't check me It's rough in here. but it's rougher out there Try'na get up out it. I need to get paid I feel a type of way try'na talk anarchy But why should I obey when they don't check me? It's rough in here. but it's rougher out there Try'na get up out it. I need to get paid I feel a type of way try'na talk anarchy But why should I obey when they don't check me?
Kehlani,The Way,You so damn important Everything you do shows me you know it Behind it all you are the motive Don't tell you enough. but baby I'll show it. show it He say the king where he come from Take a young queen just to know one So. baby. I'ma drive it like it's stolen I'ma fix it like it's broken We could catch a flight out to London Go to the mall. spend a lump sum They could try to catch up to us But they're too busy making assumptions  Boy. you know all I do Is stay up all night losing sleep over you All I do Is drive myself crazy thinkin' 'bout my  It's the way you walk. the way you talk. babe It's the way you love. the way you fuck. the way It's the way you are. you're a star. babe It's the way you. it's the way you  She said. "I ain't even make my bed up" "Watch your step. you gon' wake my mama and dad up" Pssh. girl. didn't I tell you at the damn club? We gon' wake your neighbors Turn your block club to my fan club And that happen so fast Damn. I'm glad I strapped up Ask her when she finish. if she came She said I lapped ya twice Run it back for the dub. rematch Flip the crib when we fuck. RE/MAX It get hot than a mug. glass cup You can ask her if I fuck. she gassed. huh I gotta keep it a secret. I keep a key in my lower pocket Inside a register below the lower octave Dirty laundry in my closet. they be strung out on the street Left to dry with drawers. sheets and no deposit But I don't gotta worry. put my hand on your mouth Put my hands in your mouth. girl We got plans at my house. you know the way up  It's the way you walk. the way you talk. babe It's the way you love. the way you fuck. the way It's the way you are. you're a star. babe It's the way you. it's the way you  This thing we got is crazy Only thing I know is you're my baby Forever down. I am your lady Always for sure. never a maybe Never met someone who spoke my language Never met a nigga done with playin' You the type of nigga make me lane switch Hand me the brush and say "paint it" Give me your heart and I hold it Show me your soul and I'll mold it Baby boy. you gotta be the dopest Gotta be to fuck with the coldest  Boy. you know all I do Is stay up all night losing sleep over you All I do Is drive myself crazy thinkin' 'bout my baby  It's the way you walk. the way you talk. babe It's the way you love. the way you fuck. the way It's the way you are. you're a star. babe It's the way you. it's the way you
Kehlani,Nights Like This,You act like you need remindin' Tryna do it over. bring it back and rewind it But all that glitters isn't gold. I was blinded Should have never gave you my heart on consignment  And I can't believe the lies that I went for Thought you was mine. but you decided to be with him though You took my feelings and just threw 'em out the window Feel like it's too hard to fall in love again. no  On some nights like this. shawty. I can't help but think of us I've been reminiscin'. sippin'. missin' ya Can you tell me what's with all this distant love? If I called. would you pick it up? On some nights like this. I just wanna text you. but for what? You gon' say you want me. then go switch it up Just gon' play with my emotions just because. no (Oh)  All them times I played the fool for you Thinkin' we could put it back together. thought we had forever You never see my point of view Our connection is so severed. you don't show no effort  And I can't believe the lies that I went for Thought you was mine. but you decided to be with him though Took my feelings and just threw 'em out the window Feel like it's too hard to fall in love again. no  On some nights like this. shawty. I can't help but think of us I've been reminiscin'. sippin'. missin' ya Can you tell me what's with all this distant love? If I called. would you pick it up? On some nights like this. I just wanna text you. but for what? You gon' say you want me. then go switch it up Just gon' play with my emotions just because. no (Oh)  You gon' get my hopes high. girl You gon' get my hopes high. girl Just gon' tell me more lies. girl Just gon' get my hopes high. girl  I've been way too good to you. you take me for granted You was my day one since back at Big B's house on Adams First day that we met. I flagged you down. I told you. "Hit my line" Used to promise me you'd never switch on me like Gemini You think I'm a fool. ain't nobody stupid I see all the signs. I see all the clues Yeah. sometimes I reminisce 'bout that shit when I'm bingin' Can't believe it's been a whole year. yeah. but...  On some nights like this. shawty. I can't help but think of us I've been reminiscin'. sippin'. missin' ya (Missin' ya) Can you tell me what's with all this distant love? (Love) If I called. would you pick it up? On some nights like this. I just wanna text you. but for what? You gon' say you want me. then go switch it up (Switch it up) Just gon' play with my emotions just because. no (Oh)  You gon' get my hopes high. girl You gon' get my hopes high. girl Just gon' tell me more lies. girl Just gon' get my hopes high. girl
Kehlani,Distraction,Do you. do you. do you. do you wanna be....  Do me a favor. pick me up. take me out later Don't worry about no paper 'Cause I got much stacked up for nights like this My life can get crazy. I deal with shit on the daily But baby. I'm thinking maybe We could agree to work it out like this  I need you (you. oh) to give me your time (give me your time) I need you (you. oh) to not wanna be mine  Are you down to be a distraction. baby? But don't distract me. let me ask you. baby Do you. do you.do you do you wanna be A distraction. baby? Do you. do you.do you do you wanna be Yeah. yeah Are you down to be a distraction. baby? But don't distract me. let me ask you. baby Do you. do you.do you do you wanna be A distraction. baby? Do you. do you.do you do you wanna be  I need you to respect it. yeah. yeah. yeah. yeah Sometimes this shit get me stressing. yeah. yeah. yeah. yeah So I need you with me to keep me right and keep me up all night We can get faded This life can make you so jaded So we can stay shaded just to us and try to get it right. oh  I need you (you. oh) to give me your time (give me your time) I need you (you. oh) to not wanna be mine  Are you down to be a distraction. baby? But don't distract me. let me ask you. baby Do you. do you.do you do you wanna be A distraction. baby? Do you. do you.do you do you wanna be Yeah. yeah Are you down to be a distraction. baby? But don't distract me. let me ask you. baby Do you. do you.do you do you wanna be A distraction. baby? Do you. do you.do you do you wanna be  I can't say I give my all But tonight. I'd risk it all Woah. woah. woah Are you down to be....  Are you down to be a distraction. baby? But don't distract me. let me ask you. baby Do you. do you.do you do you wanna be A distraction. baby? Do you. do you.do you do you wanna be Yeah. yeah Are you down to be a distraction. baby? But don't distract me. let me ask you. baby Do you. do you.do you do you wanna be A distraction. baby? Do you. do you.do you do you wanna be
Kehlani,You Should Be Here,I'm looking right at you. but you're not there I'm seeing right past you. but you seem well aware Your body is here but your mind is somewhere else So far gone and you think I can't tell Can't tell that you are disconnected You pulled away and I miss your presence I always said to you  Baby you should be here. right here Baby you should be here. right here Don't know where you went but you're lost now Don't know where you went but you're gone now Don't know where you went but you're lost now Don't know where you went but you're gone now  Head on your chest babe. but your heart is so quiet We use to talk all night long. now we laying in silence Your arms around me but your soul is somewhere else Gone so long and I know you so well I know that you are everything that I ever dreamed of And hoped that love had a happy ending  Baby you should be here. right here Baby you should be here. right here Don't know where you went but you're lost now Don't know where you went but you're gone now Don't know where you went but you're lost now Don't know where you went but you're gone now You should be here. right here yeah
Kehlani,The Letter,I can hear your laugh. it's ringing through the hallways I can see your smile. it's what gets me through my hard days And your words were supposed to get me Through my heartache. before my heartbreak There's an emptiness that only few ever feel And I somehow missed the meaning of love that is real And it compliments my scars that will never heal  Maybe I didn't deserve you Maybe I just couldn't cure you They told me that I didn't hurt you Why do I feel like I turned you? Maybe I don't understand it Tell me is this how you planned it? Did you see us so stranded Maybe I'm too much to manage  And if you weren't gonna guide me Why bring me into the light? Must have done something To make you want to run and hide Why oh why didn't you just live your life? And every girl needs a mother And damn it I needed you Instead you duck for cover And you ran from the truth And like kids do. you waited around for proof  Maybe I didn't deserve you Maybe I just couldn't cure you They told me that I didn't hurt you Why do I feel like I turned you? Maybe I don't understand it Tell me is this how you planned it? Did you see us so stranded Maybe I'm too much to manage  Maybe I didn't deserve you...
Kehlani,Niggas,I'm young. I be sprung and Sometimes it's just so damn fast I'm not dumb. no I'm not dumb I know exactly what went wrong in my past So caught up. in what I thought it all should be I'm locked up. so tired of losing parts of me To all these niggas  Niggas gon' always be niggas Can't afford to give my heart to these niggas Ain't got time to lose my mind to these niggas  I'm not yours. never was and I really just can't be mad I'm the one. I know. I'm the one And I'm completely fine with everything that I am Too damn strong To let you get the best of me Took way too long To find the light inside of me Fuck all these niggas  Niggas gon' always be niggas Can't afford to give my heart to these niggas Ain't got time to lose my mind to these niggas  Niggas. niggas gon' be niggas Walkin' 'round so small but actin' like they're bigger Actin' so damn bitter. lettin' go of their temper I ain't got the time so I'll crop that ass out that picture I'd be mad if I stayed true. it ain't in me to play you If I took you down. yeah you can't talk shit cause I fed you You was lost and I led you A part of me. boy I bled you Thought you was the one But you actin' like one of these niggas  Niggas gon' always be niggas Can't afford to give my heart to these niggas Ain't got time to lose my mind to these niggas
Kehlani,Jealous,Pretty soon I'ma take your phone Or you should hide it in yo pockets until you get home Don't wanna see no tweets about the night we shared Don't wanna hear reasons for it. baby I don't care You and I both know I'm not just anybody And I regret bringing yo ass to all those after parties You enjoyed yourself too much and you ain't barely started I just can't invest in shit to end up broken-hearted  You stay taking pictures. pictures Just to show them to your bitches. bitches So you can make 'em jealous Now I know where your head is Man you stay taking those pictures. pictures Just to show them to your bitches. bitches So you can make 'em jealous So now I gotta dead this  So lowkey. I just stay out the way I built a lab up in the crib so I don't leave all day You always try to rush out when I need you to stay But don't forget to post a pic of you with yo bae And by the way. I see right through it I let you slide now cause I know you not use to it If this is the way it is. don't even put me through it I'm quick to cut it off. if you don't believe I'll do it  You stay taking pictures. pictures Just to show them to your bitches. bitches So you can make 'em jealous Now I know where your head is Man you stay taking those pictures. pictures Just to show them to your bitches. bitches So you can make 'em jealous So now I gotta dead this  Boy don't tell me that you sorry when You with them bitches every night when you be partying Then you come late night. trying to hide your phone You know that shit'll always end up in an argument Why you always taking risk with me? Hold me close by my waist. take pics with me Women crush Wednesday's mean shit to me Little kid shit and I don't let it get to me Literally the whole world know this shit Need a girl but you busy chasing hoes and shit You the type to try to keep it on the low and shit I need a real fly nigga. I'm the coldest bitch I'm so legit. I goes and get Got your bitches. they be all up on my shows and shit Look. keep it real. cause every time we chill All you wanna do is post a pic  You stay taking pictures. pictures Just to show them to your bitches. bitches So you can make 'em jealous Now I know where your head is Man you stay taking those pictures. pictures Just to show them to your bitches. bitches So you can make 'em jealous So now I gotta dead this
Kehlani,All Me,When you see him. know that's all me When you see him. know that's all me When you see him. know that. that's all me ri--  Never had a moment Where I ever questioned ya. questioned ya You already know that I ain't never stressed with ya. stressed with ya Love me and you own that. uh That's why I'm so impressed with ya. blessed with ya If you haven't noticed I am at my best with ya. best with ya. yeah  Yeah. you know you're my heart Yeah. they know I'm about you I hate when we're apart 'cause I love me around you Embraced all my flaws when you didn't have to Stay holding me down. even when I'm not around  When you see him. know that's all me When you see him. know that's all me When you see him. know that that's all me right there When you see him. know that's all me When you see him. know that's all me When you see him. know that that's all me right there  I'm knowing I'm a movement. yeah. movement all by myself But lovin' every minute. yeah. every minute that we share I been in my bag with you (Bag with you) They know I ain't playin' 'bout you (Playin' 'bout you) I been eatin' right and sleepin' through the night For the first time in a long time  That's why you know you're my heart (My heart) Yeah. you know I'm about you (I'm so about you) I hate when we're apart 'Cause I love me around you (Can't be without you) And embraced all my flaws (Flaws) Even when you didn't have to (Hey) Stay holdin' me down (Oh) Even when I'm not around (Oh)  When you see him. know that's all me When you see him. know that's all me (Please. see you. I see you) When you see him. know that that's all me right there (Right there) When you see him. know that's all me (Oh-oh-ooh) When you see him. know that's all me (Ayy. ayy. ayy) When you see him. know that that's all me right there (Right there)  All me. all me. all me When you see him. yeah. you see all me When you walk by. that walk's all me That talk's all me. yeah. all. all. me All me. all me. all me When you see him. yeah. you see all me When you walk by. that walk's all me That talk's all me. that's all me. yeah  When you see him. know that's all me When you see him. know that's all me When you see him. know that that's all me right there When you see him. know that's all me When you see him. know that's all me When you see him. know that that's all me right there
